,name,category,rating,review,link,addr,hour,tel,univ,lat,lng
1693,챠코,술집,4.5,5,https://place.map.kakao.com/1494773941,서울 종로구 성균관로 15-3,,02-766-1979,성균관대학교,37.5839338,126.997485
1694,일리카페 대학로점,커피전문점,4.2,7,https://place.map.kakao.com/1157329523,서울 종로구 창경궁로 285 1층,,02-766-1282,성균관대학교,37.5864181,127.0016523
1695,명신식당,국밥,5.0,0,https://place.map.kakao.com/24058331,서울 종로구 창경궁로29길 37-1,,02-742-5662,성균관대학교,37.58418930000001,126.9971238
1696,피얼스,카페,3.0,3,https://place.map.kakao.com/306597800,서울 종로구 성균관로 62-3 지하1층,,,성균관대학교,37.5881066,126.9969614
1697,계경순대국 대학로점,국밥,2.8,8,https://place.map.kakao.com/27191825,서울 종로구 대학로14길 10,,02-743-7545,성균관대학교,37.5837166,127.0022602
1698,덕분이네통닭 성북점,치킨,3.8,20,https://place.map.kakao.com/1214723645,서울 성북구 성북로14길 3,,02-745-6608,성균관대학교,37.5935645,127.0010451
1699,대학로에 취하다,"호프,요리주점",4.5,46,https://place.map.kakao.com/2051079355,서울 종로구 동숭길 143 4층,,02-743-3853,성균관대학교,37.583226,127.0024241
1700,김밥친구,분식,3.3,0,https://place.map.kakao.com/20946662,서울 종로구 명륜길 29,,02-743-9688,성균관대학교,37.58848,126.995207
1701,달팽이카페,카페,3.7,19,https://place.map.kakao.com/1712037907,서울 종로구 창경궁로35길 17,,,성균관대학교,37.5866982,127.0016294
1702,따띠삼겹 성균관대점,삼겹살,3.8,6,https://place.map.kakao.com/1982545147,서울 종로구 성균관로 3,,02-6743-6767,성균관대학교,37.5833336,126.9969629
1703,파티세리희원,카페,4.6,5,https://place.map.kakao.com/1790632294,서울 종로구 북촌로6길 30 1층,,,성균관대학교,37.5802305,126.9864033
1704,레드다이스,보드카페,2.3,3,https://place.map.kakao.com/27286294,서울 종로구 창경궁로29길 25 명륜빌딩 2층 202호,,070-7581-3501,성균관대학교,37.58372749999999,126.9974116
1705,하루떡,떡카페,4.4,1,https://place.map.kakao.com/21419751,서울 성북구 성북로 53,,02-6396-4775,성균관대학교,37.5922841,127.0023145
1706,토리 오븐,닭요리,4.7,4,https://place.map.kakao.com/169539932,서울 성북구 성북로 111 1호,,02-762-7187,성균관대학교,37.5930679,126.9964611
1707,비원손칼국수,국수,2.1,8,https://place.map.kakao.com/7914791,서울 종로구 창덕궁1길 9-1,,02-744-4848,성균관대학교,37.5790894,126.9887657
1708,일락,일본식주점,4.4,3,https://place.map.kakao.com/107250633,서울 성북구 성북로 73,,02-762-0505,성균관대학교,37.5930751,127.0008172
1709,송탄최네집 대학로점,"찌개,전골",2.2,9,https://place.map.kakao.com/240768061,서울 종로구 동숭길 136 5층,,,성균관대학교,37.58362899999999,127.0027697
1710,혜화동콩집,커피전문점,4.3,5,https://place.map.kakao.com/8337809,서울 종로구 창경궁로 283,,02-742-4250,성균관대학교,37.5862928,127.0015351
1711,워터스트리트 혜화점,카페,5.0,2,https://place.map.kakao.com/2074240713,서울 종로구 혜화로 33,,02-2138-7797,성균관대학교,37.5884983,126.9993815
1712,칼국수보리비빔밥,국수,3.5,2,https://place.map.kakao.com/21412960,서울 종로구 창경궁로31길 18,,02-745-9060,성균관대학교,37.5841155,126.9987212
1713,갤러리커피하우스,카페,3.3,4,https://place.map.kakao.com/277425039,서울 성북구 성북로31길 5 리홀아트갤러리 1층,,02-336-6878,성균관대학교,37.5945399,126.9908364
1714,계동13,카페,3.4,11,https://place.map.kakao.com/1165798545,서울 종로구 계동길 119-1,,02-763-0013,성균관대학교,37.5825393,126.9866493
1715,동네별장,"호프,요리주점",2.0,6,https://place.map.kakao.com/24047978,서울 종로구 창경궁로 246-1,,02-741-0988,성균관대학교,37.5833732,126.9994829
1716,성균원,중화요리,3.0,0,https://place.map.kakao.com/9968170,서울 종로구 성균관로 17,,02-742-9552,성균관대학교,37.5908281,126.9972967
1717,치킨매니아 성대점,치킨,3.0,1,https://place.map.kakao.com/9453749,서울 종로구 성균관로 34 1층,,02-744-9292,성균관대학교,37.5856718,126.9970484
1718,이도카페,카페,4.1,9,https://place.map.kakao.com/21547258,서울 종로구 창덕궁길 191,,02-762-0756,성균관대학교,37.5831162,126.9853157
1719,커퍼커피,커피전문점,4.8,3,https://place.map.kakao.com/21407702,서울 종로구 혜화로9길 7 1층,,,성균관대학교,37.5876677,126.9993926
1720,봉추찜닭 대학로점,닭요리,3.7,11,https://place.map.kakao.com/21233653,서울 종로구 대학로11길 27,,02-745-6981,성균관대학교,37.5820108,127.0001205
1721,도리안그레이,칵테일바,5.0,12,https://place.map.kakao.com/834668429,서울 종로구 대학로11길 27 지하1층,,,성균관대학교,37.5820108,127.0001205
1722,육쌈냉면 대학로점,냉면,3.2,2,https://place.map.kakao.com/13133885,서울 종로구 창경궁로34길 5,,02-3672-9911,성균관대학교,37.5847281,127.0010454
1723,아리가또맘마 대학로점,일식,4.0,21,https://place.map.kakao.com/1306325041,서울 종로구 대학로 141 2층,,,성균관대학교,37.5838393,127.001329
1724,돌깨마을맷돌순두부 대학로점,두부전문점,2.0,11,https://place.map.kakao.com/24019031,서울 종로구 동숭길 143,,02-744-6477,성균관대학교,37.583226,127.0024241
1725,카페미뇽 대학로점,카페,3.7,19,https://place.map.kakao.com/630794181,서울 종로구 대명길 17 1층,영업시간 월~목 10:00 ~ 23:30,,성균관대학교,37.5832564,127.0005861
1726,악어떡볶이,떡볶이,3.5,289,https://place.map.kakao.com/11101743,서울 성동구 마조로 33,,02-2281-9988,한양대학교,37.56060040000001,127.0410712
1727,행운돈까스,"돈까스,우동",4.0,95,https://place.map.kakao.com/8675374,서울 성동구 마조로1길 2,,02-2296-3406,한양대학교,37.5583378,127.0402796
1728,갈십리,디저트카페,4.0,235,https://place.map.kakao.com/231920851,"서울 성동구 마조로 15-11 1, 2층",,010-9034-3939,한양대학교,37.5588878,127.0404333
1729,우동가조쿠,"돈까스,우동",4.0,123,https://place.map.kakao.com/19036760,서울 성동구 왕십리로 215-2,,,한양대학교,37.5567557,127.0428544
1730,스시도쿠,"초밥,롤",4.1,302,https://place.map.kakao.com/26792732,서울 성동구 왕십리광장로 6,,02-2281-3255,한양대학교,37.5608876,127.0360658
1731,장어구이,장어,4.4,61,https://place.map.kakao.com/16764642,서울 성동구 마조로 17,,02-2294-8999,한양대학교,37.5594683,127.0404632
1732,이가갈비,갈비,3.1,54,https://place.map.kakao.com/10674476,서울 성동구 마조로 25 2층,,02-2298-8878,한양대학교,37.5600007,127.0409001
1733,키커피컴퍼니,카페,4.0,139,https://place.map.kakao.com/1742492568,서울 성동구 왕십리로 269,,070-4230-8893,한양대학교,37.5585429,127.037478
1734,양평회관,삼겹살,3.9,78,https://place.map.kakao.com/1210249885,"서울 성동구 마조로7길 16 1,2층",,010-9398-7230,한양대학교,37.560862,127.0395523
1735,갱생,한식,4.1,94,https://place.map.kakao.com/1964869012,서울 성동구 마조로7길 5 지하1층,,0507-1403-3454,한양대학교,37.5606581,127.0406347
1736,블루보틀 성수 카페,카페,3.1,"1,065",https://place.map.kakao.com/1492599844,서울 성동구 아차산로 7,,02-6212-6998,한양대학교,37.5472123,127.0549821
1737,팩피,이탈리안,3.8,229,https://place.map.kakao.com/1544607396,서울 성동구 왕십리로 136 102호,,02-6052-7595,한양대학교,37.5496496,127.0445693
1738,램플러스 한양대점,양꼬치,4.0,130,https://place.map.kakao.com/938414011,서울 성동구 마조로 27,,02-2281-0405,한양대학교,37.5602185,127.0408633
1739,인더매스 마장,카페,4.4,288,https://place.map.kakao.com/1460620031,서울 성동구 마장로 270,,,한양대학교,37.5653811,127.0398225
1740,엘루이 피자&펍,피자,3.8,72,https://place.map.kakao.com/882084709,서울 성동구 마조로5길 12,,02-2291-1365,한양대학교,37.55999080000001,127.0398996
1741,스타벅스 한양대점,커피전문점,4.3,11,https://place.map.kakao.com/7962110,"서울 성동구 왕십리로 225 경희빌딩 1,2층",,1522-3232,한양대학교,37.5572593,127.0420469
1742,곱,"곱창,막창",4.1,22,https://place.map.kakao.com/27401255,서울 성동구 마조로7길 7,,02-2296-9238,한양대학교,37.560646,127.0404707
1743,양대포,"곱창,막창",4.3,226,https://place.map.kakao.com/285402441,서울 성동구 마조로 17 2층,,02-2294-9222,한양대학교,37.5594683,127.0404632
1744,끄뜨머리집,"육류,고기",4.4,55,https://place.map.kakao.com/762032344,서울 성동구 마조로3길 8 1층,,02-2292-8574,한양대학교,37.5586127,127.0399603
1745,맥도날드 한양대점,패스트푸드,2.6,4,https://place.map.kakao.com/8330325,서울 성동구 왕십리로 227,,070-7017-0469,한양대학교,37.5571859,127.041905
1746,띵똥와플 본점,간식,4.4,86,https://place.map.kakao.com/19157157,서울 성동구 마조로1길 32,,,한양대학교,37.5602017,127.0394612
1747,매란방 왕십리본점,중화요리,2.8,81,https://place.map.kakao.com/69842167,서울 성동구 왕십리광장로 17 왕십리민자역사 2층 역무1호,,02-2200-1550,한양대학교,37.561837,127.037797
1748,군자대한곱창 한양대점,"곱창,막창",3.4,45,https://place.map.kakao.com/146201851,서울 성동구 마조로7길 9 1층,,02-2282-7890,한양대학교,37.5606664,127.0402079
1749,뺑드미제빵소 한양대점,"제과,베이커리",4.2,46,https://place.map.kakao.com/24622132,서울 성동구 마조로9길 6-3,,,한양대학교,37.5613435,127.0408104
1750,일락 한양대점,일본식라면,3.5,12,https://place.map.kakao.com/21135103,서울 성동구 마조로3가길 30,,070-7584-6227,한양대학교,37.5597723,127.0402929
1751,본노엘,"제과,베이커리",2.8,31,https://place.map.kakao.com/27245239,서울 성동구 상원길 64,,070-7804-1225,한양대학교,37.5497088,127.0479976
1752,조명창고,실내포장마차,3.6,52,https://place.map.kakao.com/671896216,서울 성동구 마조로 22-3 2층,,02-2299-5606,한양대학교,37.5597877,127.0414053
1753,순곱이네 한양대점,"곱창,막창",4.5,89,https://place.map.kakao.com/360555278,서울 성동구 마조로1길 40-1,,0507-1322-1817,한양대학교,37.560968,127.039406
1754,유유커피,카페,3.6,94,https://place.map.kakao.com/1741643929,서울 성동구 마조로11길 7 1층,,,한양대학교,37.5616713,127.0406806
1755,버거쑈,햄버거,4.0,31,https://place.map.kakao.com/26951217,서울 성동구 마조로 35 서전빌딩 1층,,02-2297-7592,한양대학교,37.5608422,127.0412135
1756,장고네라라옥 한양대점,"호프,요리주점",3.7,54,https://place.map.kakao.com/537978351,서울 성동구 마조로7길 6 지하1층,,,한양대학교,37.5608399,127.0407105
1757,땅코참숯구이 본점,"육류,고기",4.2,273,https://place.map.kakao.com/487116221,서울 성동구 행당로17길 26 1층,,02-2281-6908,한양대학교,37.5606697,127.0331008
1758,원조사철냉면,냉면,4.0,30,https://place.map.kakao.com/12513680,서울 성동구 마조로 17,,02-2293-0959,한양대학교,37.5594683,127.0404632
1759,마장갈비 한양대점,갈비,2.4,35,https://place.map.kakao.com/7865887,서울 성동구 마조로3가길 11,,02-2299-6226,한양대학교,37.55906299999999,127.0398187
1760,정통집 왕십리한양대점,"육류,고기",3.4,47,https://place.map.kakao.com/1160606492,서울 성동구 마조로1가길 11 1층,,02-2291-9460,한양대학교,37.5604597,127.0400498
1761,백야드빌더 성수점,카페,4.6,12,https://place.map.kakao.com/727407241,서울 성동구 광나루로 152,,02-462-7686,한양대학교,37.5513852,127.0470449
1762,스시존,"초밥,롤",4.2,33,https://place.map.kakao.com/337137078,서울 성동구 마조로7길 4,,070-4045-5253,한양대학교,37.5608053,127.0408977
1763,호호식당 성수동점,일식,2.8,230,https://place.map.kakao.com/1054118175,서울 성동구 서울숲4길 25,,02-498-2384,한양대학교,37.5471059,127.0438979
1764,제스티살룬,햄버거,4.1,790,https://place.map.kakao.com/1965582130,서울 성동구 서울숲2길 19 2층,,02-2205-2622,한양대학교,37.5470897,127.0408946
1765,장모족발 서울한양대점,"족발,보쌈",4.7,13,https://place.map.kakao.com/27496691,서울 성동구 마조로 15-10 1층,,02-2294-0327,한양대학교,37.5590765,127.04026
1766,다시올치킨,치킨,4.2,16,https://place.map.kakao.com/15553391,서울 성동구 사근동8길 8,,02-2293-8979,한양대학교,37.5603993,127.0467184
1767,폽스,이탈리안,4.7,65,https://place.map.kakao.com/1704120687,서울 성동구 마조로7길 9-1 지하1층,,02-6401-2232,한양대학교,37.5606644,127.0400777
1768,업사이드 뚝섬점,카페,4.7,85,https://place.map.kakao.com/1904529538,서울 성동구 왕십리로14길 19-1 1층,,070-8802-7579,한양대학교,37.5487404,127.045905
1769,온량,이탈리안,3.8,441,https://place.map.kakao.com/1493852185,서울 성동구 서울숲4길 26-10 1층,,02-6403-3643,한양대학교,37.5468691,127.0434697
1770,도담치킨 한양대점,치킨,4.0,60,https://place.map.kakao.com/1609269590,서울 성동구 마조로1가길 14,,02-2295-9253,한양대학교,37.5602607,127.0400693
1771,도스마스 서울한양대점,"멕시칸,브라질",3.3,6,https://place.map.kakao.com/23524750,서울 성동구 마조로1길 2,,02-2294-1818,한양대학교,37.5583378,127.0402796
1772,윤경,"돈까스,우동",2.8,365,https://place.map.kakao.com/2029505097,서울 성동구 아차산로 3 1층,,02-466-3324,한양대학교,37.5483324,127.0453726
1773,모음,양식,4.9,17,https://place.map.kakao.com/280541854,서울 성동구 살곶이8길 22 1층,,010-4759-1054,한양대학교,37.5562628,127.0429615
1774,설빙 한양대점,디저트카페,2.2,16,https://place.map.kakao.com/26644887,서울 성동구 마조로 9 2층,,02-2282-0053,한양대학교,37.5586706,127.0405402
1775,푸른햇살,분식,4.6,20,https://place.map.kakao.com/680883364,서울 성동구 마조로 21 1층,,02-2298-3394,한양대학교,37.5597775,127.0408203
1776,회뜨는 총각 왕십리본점,회,1.9,27,https://place.map.kakao.com/27220239,서울 성동구 마조로5길 4-12 지하 1층,,,한양대학교,37.5604553,127.0408478
1777,차 성수점,카페,2.6,194,https://place.map.kakao.com/423014678,서울 성동구 서울숲6길 2 1층,,02-538-1014,한양대학교,37.5477942,127.0418826
1778,더진국 한양대점,국밥,3.9,9,https://place.map.kakao.com/25678383,서울 성동구 마조로 7,,02-2299-9882,한양대학교,37.5608182,127.0401809
1779,진작다이닝,일식집,3.6,224,https://place.map.kakao.com/1574148228,서울 성동구 왕십리로14나길 10 1층,,02-464-4484,한양대학교,37.5492674,127.0456617
1780,샐피,피자,4.1,23,https://place.map.kakao.com/1878977488,서울 성동구 마조로5길 3 지하 1층,,02-2292-9902,한양대학교,37.5598316,127.0407109
1781,베네토피자앤펍,피자,4.9,24,https://place.map.kakao.com/959085068,서울 성동구 마조로3길 7-1,,02-3395-8858,한양대학교,37.5584211,127.0398903
1782,써브웨이 한양대점,샌드위치,2.9,15,https://place.map.kakao.com/13081852,서울 성동구 마조로 11 1층,,02-2299-3555,한양대학교,37.5589075,127.0406436
1783,메쉬커피,커피전문점,3.6,100,https://place.map.kakao.com/1941275560,서울 성동구 서울숲길 43,,02-464-7078,한양대학교,37.5480807,127.0424403
1784,카모메 한양대점,일식,3.1,73,https://place.map.kakao.com/12617912,서울 성동구 마조로 17 1층 4호,,02-6397-3454,한양대학교,37.5594683,127.0404632
1785,롤링파스타 한양대점,이탈리안,4.6,17,https://place.map.kakao.com/1778283955,서울 성동구 마조로5길 8 2층,,02-2293-0123,한양대학교,37.5600872,127.0402266
1786,10페이지 한양대1호점,카페,2.6,5,https://place.map.kakao.com/20024870,서울 성동구 마조로1가길 6,,,한양대학교,37.560267,127.0397422
1787,유가츠,"돈까스,우동",4.1,122,https://place.map.kakao.com/1122075972,서울 성동구 서울숲4길 12-7 1층,,02-499-4273,한양대학교,37.5473277,127.0423639
1788,나인헤르츠,카페,2.8,28,https://place.map.kakao.com/26351001,서울 성동구 왕십리로 285,,,한양대학교,37.5597031,127.0363335
1789,스타벅스 엔터식스,커피전문점,4.0,23,https://place.map.kakao.com/7962122,서울 성동구 왕십리광장로 17 왕십리역사 엔터식스몰 지하1층,,1522-3232,한양대학교,37.5620177,127.0383628
1790,일미락 성수점,"육류,고기",2.7,99,https://place.map.kakao.com/1555748996,서울 성동구 상원6나길 22-20,,02-499-9293,한양대학교,37.5476308,127.0495337
1791,강남면옥,갈비,3.0,72,https://place.map.kakao.com/20304491,서울 성동구 성수일로 77,,02-6968-0800,한양대학교,37.5450656,127.0496379
1792,훼미리손칼국수보쌈,"족발,보쌈",3.4,60,https://place.map.kakao.com/20746195,서울 성동구 왕십리로 134,,02-463-5036,한양대학교,37.5494775,127.0446801
1793,육회공작소 한양대점,"육류,고기",3.0,35,https://place.map.kakao.com/26935711,서울 성동구 마조로7길 5,,02-2281-6023,한양대학교,37.5606581,127.0406347
1794,이돈집,"찌개,전골",4.7,23,https://place.map.kakao.com/540518236,서울 성동구 마조로3길 7 1층,,,한양대학교,37.5584211,127.0398903
1795,길이식당 한양대점,중식,4.0,22,https://place.map.kakao.com/1872281370,서울 성동구 사근동길 21-1 1층,,02-2281-8822,한양대학교,37.5609093,127.0433865
1796,왕십리조개창고,조개,3.1,338,https://place.map.kakao.com/12265333,서울 성동구 왕십리로 331 지하1층,,010-4596-0449,한양대학교,37.5625971,127.0327884
1797,서울앵무새,테마카페,3.4,354,https://place.map.kakao.com/935863440,서울 성동구 서울숲9길 3 지하 1~2층,,070-8846-2025,한양대학교,37.54827969999999,127.0435332
1798,슈퍼말차 성수,카페,3.9,170,https://place.map.kakao.com/2077832392,서울 성동구 서울숲6길 19,,02-6953-3882,한양대학교,37.5474471,127.0437532
1799,두끼떡볶이 한양대점,떡볶이,3.0,18,https://place.map.kakao.com/27299719,서울 성동구 마조로 30 미진빌딩 3층,,02-2291-2771,한양대학교,37.5478162,127.0522128
1800,타로카페드뷔시산장,카페,5.0,11,https://place.map.kakao.com/15355388,서울 성동구 마조로1길 2,,02-2296-5658,한양대학교,37.5583378,127.0402796
1801,올레제주뒷고기,"육류,고기",3.3,25,https://place.map.kakao.com/21134881,서울 성동구 마조로 17,,02-6404-2505,한양대학교,37.5594683,127.0404632
1802,삼일정,일식,3.4,3,https://place.map.kakao.com/739178420,서울 성동구 마조로 20 1층,,02-2282-3331,한양대학교,37.5594973,127.0411589
1803,투썸플레이스 왕십리역점,커피전문점,2.0,12,https://place.map.kakao.com/508456478,서울 성동구 왕십리광장로 17 5층 SP-01호,,02-2200-1088,한양대학교,37.5605278,127.0387424
1804,탕화쿵푸 사근동점,중식,4.1,12,https://place.map.kakao.com/397832277,서울 성동구 사근동길 49,,010-8191-2722,한양대학교,37.5609105,127.0464233
1805,가마깨비 한양대직영점,해장국,4.3,13,https://place.map.kakao.com/1324453386,서울 성동구 마조로 17 B동 1층 10호,,02-2281-2337,한양대학교,37.5594683,127.0404632
1806,하노이102,베트남음식,4.1,179,https://place.map.kakao.com/422267506,"서울 성동구 서울숲6길 18 1,2층",,,한양대학교,37.5473277,127.0435816
1807,밀도 성수본점,"제과,베이커리",3.6,228,https://place.map.kakao.com/27300932,서울 성동구 왕십리로 96 1층,,02-497-5050,한양대학교,37.546201,127.0448702
1808,할머니의레시피,한식,3.2,297,https://place.map.kakao.com/27373628,서울 성동구 서울숲2길 44-12,,02-467-5101,한양대학교,37.5461058,127.0431207
1809,한양대양꼬치,양꼬치,3.3,18,https://place.map.kakao.com/12760203,서울 성동구 마조로1가길 20,,02-2294-2645,한양대학교,37.5602608,127.040418
1810,크림라벨,카페,4.3,135,https://place.map.kakao.com/1939899105,서울 성동구 상원10길 7-1,,0507-1316-1832,한양대학교,37.5493926,127.0487859
1811,서울숲 누룽지통닭구이,치킨,3.7,216,https://place.map.kakao.com/27417406,서울 성동구 왕십리로5길 10,,02-462-9920,한양대학교,37.5469252,127.0443992
1812,한양대신닭발,닭요리,4.7,24,https://place.map.kakao.com/16933951,서울 성동구 마조로 34,,070-8111-2588,한양대학교,37.5605948,127.0414901
1813,소인수서울,"곱창,막창",4.2,93,https://place.map.kakao.com/2107050490,서울 성동구 왕십리로 136 1층,,02-464-2177,한양대학교,37.5496496,127.0445693
1814,왕십리맛나곱창,"곱창,막창",2.7,168,https://place.map.kakao.com/11975911,서울 성동구 고산자로 281-1,,02-2282-3349,한양대학교,37.5649394,127.0360408
1815,로우커피스탠드,커피전문점,4.5,156,https://place.map.kakao.com/940053669,서울 성동구 왕십리로4길 28-2 1층,,,한양대학교,37.547089,127.0465948
1816,사계진미 왕십리점,닭요리,4.1,37,https://place.map.kakao.com/1059380190,서울 성동구 왕십리로 311-1 2층,,02-2291-7744,한양대학교,37.5615641,127.0344996
1817,투고샐러드 한양대점,양식,2.4,16,https://place.map.kakao.com/328693664,서울 성동구 사근동길 6 한양제일빌딩 1층,,02-2282-3344,한양대학교,37.5603172,127.045489
1818,뜨아아아커피집,카페,3.9,148,https://place.map.kakao.com/1219627086,서울 성동구 고산자로12길 1-1,영업시간 매일 10:00 ~ 22:00,,한양대학교,37.5602142,127.0350298
1819,우리소고기무한리필 본점,"육류,고기",3.6,9,https://place.map.kakao.com/27338280,서울 성동구 마장로39가길 32,영업시간 매일 12:00 ~ 23:00,02-2296-8000,한양대학교,37.5667418,127.0430628
1820,플디 성수점,카페,2.7,108,https://place.map.kakao.com/1431120740,서울 성동구 상원길 44 2층,영업시간 매일 12:00 ~ 20:00,,한양대학교,37.5478873,127.0484983
1821,쭈꾸미도사 한양대점,"해물,생선",4.5,45,https://place.map.kakao.com/1286566018,서울 성동구 마조로1길 40,영업시간 매일 12:00 ~ 24:00,,한양대학교,37.5608428,127.0394088
1822,할리스 한양대시티빌점,커피전문점,3.1,3,https://place.map.kakao.com/27099510,서울 성동구 마조로1가길 9,영업시간 매일 10:00 ~ 23:30,02-2299-9934,한양대학교,37.5604548,127.0399016
1823,빵의정석,"제과,베이커리",3.9,146,https://place.map.kakao.com/27572179,서울 성동구 서울숲2길 45 1층,영업시간 수~일 12:00 ~ 19:00,02-466-9609,한양대학교,37.5463732,127.0436526
1824,윙보드게임카페,보드카페,5.0,20,https://place.map.kakao.com/1601727740,서울 성동구 마조로 7 3층,,02-2299-2277,한양대학교,37.5585453,127.0404264
1825,전부치는도사,"호프,요리주점",5.0,6,https://place.map.kakao.com/981907317,서울 성동구 마조로3길 8 1층,매일 17:00 ~ 02:00,02-2299-3535,한양대학교,37.5586127,127.0399603
1826,카페오롯,카페,3.9,129,https://place.map.kakao.com/732470230,서울 성동구 상원6나길 7 1층,영업시간 월~금 10:00 ~ 20:00,02-2292-2223,한양대학교,37.54844550000001,127.0495629
1827,샐러디 한양대점,샐러드,2.6,45,https://place.map.kakao.com/1899428784,서울 성동구 마조로 24 1층,영업시간 목 08:00 ~ 21:00,02-2298-0128,한양대학교,37.5597894,127.0412831
1828,리얼파스타 왕십리역점,양식,4.5,45,https://place.map.kakao.com/756423853,서울 성동구 마조로7길 14 2층,영업시간 매일 11:00 ~ 22:00,,한양대학교,37.5608682,127.0397593
1829,타이인플레이트 사근본점,태국음식,3.5,9,https://place.map.kakao.com/455867998,서울 성동구 사근동8길 3,영업시간 매일 11:00 ~ 21:00,02-2298-0984,한양대학교,37.5605642,127.047169
1830,금룡,중화요리,2.0,16,https://place.map.kakao.com/8803516,서울 성동구 마조로 21,매일 00:00 ~ 24:00,02-2293-7373,한양대학교,37.5597775,127.0408203
1831,언더커버,양식,3.6,52,https://place.map.kakao.com/1416789967,서울 성동구 마조로7길 16,영업시간 매일 11:30 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00,,한양대학교,37.560862,127.0395523
1832,오브코하우스,카페,4.7,146,https://place.map.kakao.com/1364269549,서울 성동구 서울숲6길 17 2층 2호,"영업시간 수,목,일 12:00 ~ 18:00",02-468-8486,한양대학교,37.5474863,127.0435874
1833,프롬하츠커피 성동구청점,카페,3.7,20,https://place.map.kakao.com/368428431,서울 성동구 고산자로 253,영업시간 매일 08:00 ~ 23:00,,한양대학교,37.562356,127.0355794
1834,오리지널시카고피자 한양대점,피자,2.0,11,https://place.map.kakao.com/2145913175,서울 성동구 왕십리로 241 지하2층,영업시간 매일 10:00 ~ 22:00,02-6454-6170,한양대학교,37.5569482,127.0403161
1835,옵션,이탈리안,3.4,5,https://place.map.kakao.com/27091807,서울 성동구 마조로 16 2층,영업시간 매일 10:00 ~ 22:00,02-2296-3632,한양대학교,37.55910739999999,127.0411888
1836,겐지스 한양대점,인도음식,4.3,27,https://place.map.kakao.com/1628802402,서울 성동구 사근동길 6 한양제일빌딩 3층,영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2293-9998,한양대학교,37.5603172,127.045489
1837,라화쿵부 한양대점,중식,1.4,16,https://place.map.kakao.com/143003664,서울 성동구 마조로 21 1층,매일 10:00 ~ 02:00,02-2281-3803,한양대학교,37.5597775,127.0408203
1838,곱창이야기 한양대점,"곱창,막창",3.8,29,https://place.map.kakao.com/21134775,서울 성동구 마조로5길 3-3,매일 16:00 ~ 03:00,02-2299-8998,한양대학교,37.5597104,127.0406593
1839,갈비명가이상 답십리점,갈비,1.9,35,https://place.map.kakao.com/26874696,서울 동대문구 천호대로 327,영업시간 매일 11:00 ~ 23:00,02-2243-8200,한양대학교,37.5645708,127.0564361
1840,철남,철판요리,4.7,26,https://place.map.kakao.com/1643756014,서울 성동구 마조로3길 4 1층,,02-2295-4837,한양대학교,37.5584765,127.0402767
1841,몽련,"육류,고기",2.8,154,https://place.map.kakao.com/457901482,서울 성동구 왕십리로10길 3,영업시간 매일 11:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00,02-6953-8525,한양대학교,37.5471203,127.0450078
1842,가조쿠식당,일식,2.8,3,https://place.map.kakao.com/27314542,서울 성동구 왕십리로 213-1,,02-2291-2177,한양대학교,37.5566046,127.042991
1843,브롱스 한양대점,"호프,요리주점",2.4,19,https://place.map.kakao.com/1047639678,서울 성동구 마조로5길 9 지하 1층,매일 17:00 ~ 02:00,02-2282-5389,한양대학교,37.5598562,127.0400779
1844,카페소재,카페,4.8,4,https://place.map.kakao.com/320019021,서울 성동구 마조로3길 8 3층,영업시간 월~금 11:00 ~ 23:00,02-6104-9297,한양대학교,37.5586127,127.0399603
1845,센터커피 서울숲점,커피전문점,3.6,69,https://place.map.kakao.com/286483883,서울 성동구 서울숲2길 28-11 1층,영업시간 화~일 11:00 ~ 20:00,070-8868-2008,한양대학교,37.5464894,127.0416526
1846,제이스플레이트,이탈리안,4.2,9,https://place.map.kakao.com/13491260,서울 성동구 왕십리로 219-1 1층,,02-2299-6585,한양대학교,37.5569517,127.0426923
1847,최영희언양불고기,"불고기,두루치기",3.0,102,https://place.map.kakao.com/18521353,서울 성동구 무학봉28길 21,,02-2294-6077,한양대학교,37.561562,127.0341272
1848,화적당 한양대점,"육류,고기",2.6,36,https://place.map.kakao.com/22759946,서울 성동구 마조로7길 8,,02-2294-7624,한양대학교,37.5608264,127.0403869
1849,지지고 한양대점,도시락,1.5,5,https://place.map.kakao.com/26579255,서울 성동구 왕십리로 236,,02-2292-9990,한양대학교,37.557801,127.0413097
1850,동대문엽기떡볶이 한양대점,떡볶이,2.3,10,https://place.map.kakao.com/18876033,서울 성동구 마조로3길 6 1층,,02-6053-8592,한양대학교,37.5585529,127.0401467
1851,본참치,참치회,3.0,10,https://place.map.kakao.com/364541037,서울 성동구 마조로3나길 28 1층,,,한양대학교,37.5597321,127.0398848
1852,한신포차 한양대점,실내포장마차,2.6,25,https://place.map.kakao.com/27055180,"서울 성동구 마조로5길 12-1 1층, 지하1층",,02-2294-6004,한양대학교,37.55999509999999,127.0397615
1853,라리에또 한양대점,이탈리안,3.4,15,https://place.map.kakao.com/10372685,서울 성동구 사근동길 12 1층,,02-2281-9241,한양대학교,37.5602188,127.0423483
